id,true_error,text,meta.Binary,true_label,given_label
276,0,This sounds bizarre.  Can you explain WHY you have to do it this way?,-1,7.0,12.0
277,0,"So what's the problem? If you can read from server, then you don't know how to read if from local file, do you?",-1,5.0,10.0
278,0,@Markos Fragkakis Can you show your Seam component and your page ? ear or war ?,0,13.0,11.0
279,0,"So, you have duplicated records in the database, right? Also, why do you need `insertable=false, updatable=false` in join column?",0,12.0,19.0
280,0,We still need more details: do you have your own SMTP server? Or are you using a gmail acccount for instance to send your mail through?,1,21.0,13.0
281,0,It's usually not a good idea to try and create images of text. Is it strictly necessary for you to do so?,0,13.0,21.0
282,0,"Is this homework? IF so, can you be more specific about what you don't understand?",-1,13.0,9.0
283,0,"Probably a stupid question, but have you ensured that your machine resolves localhost correctly outside of java?  At the CLI?",1,15.0,21.0
284,0,"So, what does your ActionListener-Method? Does it simply call `updateTable()`, but does nothing with the result?",0,14.0,17.0
285,0,To clarify: Are you using the same connection object to perform all the queries in your application? What specific connection class are you using?,1,16.0,21.0
286,0,"Why not try it out and ask for specific answers if/when you encounter problems? I don't know if it's supported, but it's worth trying at least right?",0,13.0,18.0
287,0,Why are you calling grep from within Java?  Why not just use the Pattern class and avoid having to make external calls to the shell?,0,14.0,9.0
288,1,"I understand the auditing, but I'm a bit puzzled about the purpose of the beanMap and why you extract string valued properties. Can you explain what you want to achieve?",0,15.0,25.0
289,0,What kind of games? Any in particular?,0,13.0,14.0
290,0,@user303218: what's the range of val values? 0-255?,0,13.0,21.0
291,0,What is the value of isAuthenticated() after the exception is thrown?  Is it possible that isAuthenticated() is then returning true meaning that continue simply causes the loop to exit?,1,17.0,21.0
292,0,"Well, you're ignoring all caught exceptions. Is an exception being thrown?",-1,10.0,16.0
293,0,"I think I know what is the problem.
How can I add 1 sec (or more) of empty audio between this two files?",1,17.0,14.0
294,0,as far as I can remember Eclipse can generate the WSDL. What editor are you using?,0,13.0,17.0
295,0,"no offense, kid, but you're trying to build a chess game and are struggling to put labels on a board? Don't you think this kind of program is a little bit out of your league?",-1,5.0,9.0
296,0,How do you pass the design into jasper? Is it doable to have two designs depending on the option selected?,1,16.0,21.0
297,0,"Please add some clarification: Do you have a string and you want to know if the string contains a valid double such as 2.56? Or, do you have a list and you want to know if it has duplicates values?",1,17.0,25.0
298,0,smells like homework. what have you tried?,-1,11.0,5.0
299,0,Do the strings have the same lenght? Would padding all to the length of the longest one be a problem?,1,13.0,19.0
300,0,"@Paul W they all just pass through, there's no getting off early. would you think it would be ok to change the initial call to somewhere further down the line to skip a few but use the main interface still ?",1,16.0,13.0
301,0,"Interesting how the possible duplicate question is flourishing with a score of +21 and 26 answers, and this one is closed as off-topic. Is it because the asker said ""I think this is way better""?",0,14.0,9.0
302,0,"Fails how? Do you have more information, such as error messages or sample code?",0,13.0,9.0
303,0,"Still unclear: by ""open"", do you mean opened by the user on the desktop via Word or Windows Explorer? Or by the java program?",0,13.0,18.0
304,1,Sounds like possible homework.  What have you tried?,-1,16.0,5.0
305,0,@pickypg thanks. Can I extend JApplet and use it to the web application?,1,15.0,21.0
306,0,I have an application.xml file but not sure how exactly how to use it. Have I missed some settings?,1,15.0,20.0
307,1,Why aren't you just doing this.startActivity(intent)? Can you post the logcat?,-1,10.0,20.0
308,0,What have you tried? What are the difficulties you encounter?,1,17.0,21.0
309,0,I'm sure the error says more than that. What else does it say?,-1,13.0,17.0
310,0,"Meant to ask -- what do you mean by whether the JVM can remember the order of the nodes? If you use a List, isn't it the JVM implementing the list for you?",1,17.0,13.0
311,0,"""I'm fairly new to java programming (or programming in general)"" So, have you used another programming language before? Which one?",0,13.0,17.0
312,0,"@Jack Leow: I tried both running the server in debug mode & inspecting ""content"" and displaying it on the console with System.out.println().

@John Wagenleitner: Any idea as to what could be wrong on my side?",1,17.0,13.0
313,0,You ask and answer your own question? Or am I completely missing out on something?,-1,9.0,12.0
314,0,"Windows has some of this functionality built in, [net send ...](http://www.microsoft.com/resources/documentation/windows/xp/all/proddocs/en-us/net_send.mspx?mfr=true). Is windows-specific good enough?",0,13.0,22.0
315,0,Should `second highest` be `second_highest`? Is there a loop?,0,13.0,15.0
316,0,Where did you find the `dequeue` method? [My API doesn't show it](http://download.oracle.com/javase/6/docs/api/java/util/PriorityQueue.html) ..?,0,13.0,21.0
317,0,"What error message do you get, if any? How is the table Employee defined?",0,15.0,21.0
318,0,"What are you optimizing for? For example, read throughput (concurrent reads from multiple machines), fault tolerance in the face of machines becoming not available, low number of machines... Do you also need writes?",1,13.0,21.0
319,0,It's still not clear. Does the URL have to contain `.com`?,-1,13.0,11.0
320,0,I'm not sure what you're asking... it is final; it is marked as such.  Are you wanting to test that its value never changes during the execution of `method`?,-1,9.0,16.0
321,0,Did you restart the server? Why do you need to change it anyway - you can serve content in any locale?,-1,9.0,16.0
322,0,Do you have a web server such as apache httpd in front of tomcat on your production server? If so are there any url rewrite or forwarding rules configured?,0,13.0,16.0
323,0,Actually using (overridable) setters is more risky than accessing a private field. What if someone subclasses your class and redefines the setter?,0,13.0,21.0
324,0,It reminds me of [APL](http://en.wikipedia.org/wiki/APL_%28programming_language%29). Tell me how comfortable you would be using that as a programming language?,1,17.0,13.0
325,1,Can you please post the some sample code.To which panel you are adding this horizontal panel?Is there any spacing between the widgets added in the horizontal panel? or space is there on left side of whole horizontal panel?,1,15.0,25.0
326,0,so what is your problem? You don't know how to copy the content?,-1,5.0,11.0
327,1,I'm being a bit thick but what exactly is the problem...Are you getting an exception? is so what?,-1,9.0,19.0
328,0,And ? What is the problem ?,-1,9.0,10.0
329,0,Array.binarySearch requires your array to be sorted in advance. Is it?,0,13.0,9.0
330,0,"but how you represent that in the datastore, i know that you can have a list of keys like parameter in your class, but in the datastore? you made a third entity to strore the keys of the entities in the relationship?",0,15.0,9.0
331,0,"I have modified my job, so it doesn't use such a large heap, but also at this time I have changed `HADOOP_HEAPSIZE`. And I don't see real outcome of this chagne, I mean: Why set heap smaller than: amount_of_my_RAM / number_of_mappers_or_reducers?",0,13.0,20.0
332,0,Why keeps everone calling Java **methods** *functions*? Is that what they're teached at schools nowadays?,-1,8.0,17.0
333,1,"Please post the important parts of what you have now, and what you're having trouble with. Also, what does `stop-and-wait` mean?",1,19.0,9.0
334,0,"654987 is an integer, not a double. Did you mean something else?",0,14.0,20.0
335,1,did you finally resolve your problem? did you file a bug-report?,-1,13.0,3.0
336,0,What do you mean by run?  Instantiate a servlet or actually hit one of the doX methods?,0,15.0,13.0
337,0,Hi. This code execute ant file name build-copy.xml. Is the file already exist or created on the fly?,0,14.0,7.0
338,0,What about a little more information? What is your question?,0,17.0,9.0
339,0,"There already a bunch of free IDE out there, and you want to use Visual Studio ??? You have arguments to not use Eclipse or Netbeans ?",-1,5.0,11.0
340,0,"Your question is too vague. What do you want to achieve exactly, and what did you already tried?",-1,11.0,8.0
341,0,It is not possible to update primary key columns in a relational database.   Maybe you can use a surrogate key?,0,17.0,9.0
342,0,Your error message tells us nothing. Do you have a detailed log --perhaps you can run it from the command line (as Ravi replied below) and paste the error messages?,-1,9.0,1.0
343,0,"If your lists have more than 12 items, then collisions are inevitable, because there are more then 2**32 permutations of them. Or do your permutations have any particular properties which mean that there are fewer?",0,13.0,17.0
344,0,"I never understood why sun/etc didn't implement a datespan or timespan class directly.  given a Date or Timestamp class this is the first use case, isn't it?",-1,13.0,5.0
345,0,@Marko: Why do you think Swing will be deprecated? And how do you consider javafx to be a replacement?,1,13.0,17.0
