id,true_error,text,meta.Binary,true_label,given_label
454482,0,"Owing to your status as an active wikipedian, I'm not yet reverting your edit to this article.  But what sense is it to move his birth location from the birthdate position in line one, to the top of (a newly formed) paragraph 2 which then (continues from the former paragraph 1 subject) takes off on a subject entirely unrelated to his birth?",-1,9.0,13.0
415234,1,"Hey, what do you think if instead of naming surahs like this <url>, we add the surah number to each like : ""Surah 1, Al-Fatiha"". Would u agree with such page moves?",1,17.0,25.0
209367,0,What State are you from? New Jersey?,0,13.0,13.0
209369,0,What City in Connecticut do you live in? And have you been to the north as your name suggests?,-1,13.0,6.0
573934,0,"Not a whole lot of contrast with the letters now, if you've traversed the link.  Maybe a green pattern is just not the right base color, if we are trying to avoid confusing with WP officialstuff?",0,13.0,13.0
133036,0,Can we ask people to comment at the FAC? Like i did when i nominated her discography?,0,13.0,11.0
626021,0,"""a wikipedia addict..."" -- Who, '''''me'''''?!?",0,13.0,11.0
367359,1,"Btw, ignoring the London stations it looks like your bot has <url>. Has this happened elsewhere?",0,13.0,21.0
371318,0,"I don't really get it. In your terminology, is there someone practicing Germanic paganism who is not a neopagan?",-1,13.0,5.0
597448,0,"This user, whom you recently blocked, has persisted in using both his user and user talk pages for repeat personal attacks. Would it be wise to protect these pages?",0,17.0,13.0
54572,0,"In the piece <url> it there's mention of being listed as national historic site, but doesn'' appear to be listed on Hudson or Essex. Any ideas?",0,17.0,13.0
621720,0,Yes. What about ''Q''&times;''Q'' with the L<sup>1</sup> norm?,0,13.0,13.0
147986,1,I will have to hunt out my albums and take a look. Do you mean something like a photographer's credit?,0,13.0,21.0
516950,0,"Is this sculpture your own work? If not, who made it?",0,13.0,8.0
432640,0,"Hi, I tweaked it again. Could you check please?",1,17.0,21.0
343027,0,I could have a go. When would you need it?,1,17.0,21.0
605883,0,<url> is directly from the <url> website. However it doesn't have any copyright notice should I still flag it as a copyvio?,0,13.0,17.0
178278,0,Hello. I was wondering if any of the books you have can shed much more light on <url>?,1,17.0,21.0
278041,0,"What's wrong with having everything look the same, the links are for the Official website of the channel so I don't see the problem??",-1,9.0,5.0
601180,0,"These edits were made after his latest block began.<url> Is accusing Arcom of topic banning him ""in absentia"" a personal attack against the members of Arbcom?",0,13.0,17.0
621854,0,Liked that <url> I tore into that spammer? Got a box with a gun?,-1,9.0,5.0
569698,0,"Multiple editors never occurred to me - I didn't think much about the boxes, and the blocking help page wasn't of much use. Of ""Block anonymous users only <url>, Prevent account creation <url>, Automatically block the last IP address used by this user, and any subsequent addresses they try to edit from <url>,"" which should I have checked?",1,17.0,21.0
1151,1,"Thanks, the logo looks much better now. You wouldn't have a logo for the two predessesor clubs by any chance?",1,17.0,25.0
18365,0,I'm intending on creating a list of Crash Bandicoot locations. Do have any advice for me?,0,17.0,14.0
257705,1,"Hi Skully, I've been keeping an eye on your edits over the past few weeks, and I think you should be a admin. Is it alright if I nominated you to be an admin?",1,17.0,25.0
630599,0,I don't understand what you mean. Are you saying I cannot link from within a ref tag?,0,13.0,16.0
202054,0,"I know that this has been discussed before by various editors, but can anybody give me a reason why the problem is normally formulated in terms of the door numbers (1,2,3) and not the objects behind the doors (the car, goat 1, and goat 2).  Is this just because the door are given numbers in the problem statement but the goats are not given names?",0,13.0,13.0
568908,0,Thank you for closing out this debate.  Can you please restore the history for GFDL purposes?,1,21.0,17.0
399739,1,Hi. Are you ready to start the RfA?,0,13.0,21.0
344427,0,"In <url>, I think I screwed up and I bit the newcomer in my first post (<url>). What do you think?",0,13.0,15.0
71772,1,"With all due respect, that is going to take ages. How can one create a 'Bot' to do all this for me for <url>, <url>, <url>, <url> and <url>?",1,17.0,25.0
403979,0,"While half-inching a citation from <url> to use elsewhere, I was reminded what a good article it is. Are you planning to take it to FAC at any point?",0,17.0,9.0
379875,0,"Weren't you involved with <url> (aka ""wikibugs"") at some point? Is it dead?",-1,13.0,9.0
630289,0,"I noticed, that for users warned before, Huggle still uses level 1 warning. Is there anything I can do?",1,17.0,14.0
344550,0,He's gone. Was it something I said?,-1,13.0,10.0
421019,0,Hi again. How do you become an administrator?,0,13.0,17.0
625136,0,I'll take a look at getLogEntries when I have time. Would you mind adding me as a committer?,0,17.0,11.0
630280,1,"Thanks for starting my page for me, that was very sweet of you. ^_^ But is editing my user page the same thing as editing a gaming article?",0,17.0,1.0
183171,0,"Hey, i noiced that the special number in the Quran is 19, and worship is also on the 19th baha'i month. Did i just discover a Baha'i prophecy?",0,13.0,15.0
385532,0,"One the the main reasons I ask for a citation is to learn precisely what is meant by ""the consistency of the reals"".  You haven't heard anything about this, Trovatore, have you?",0,13.0,9.0
225630,0,"I've been ""busy"" (all day today in Death Valley admiring the spring bloom), and I would like to get at least partial buyin from HG if possible. Not a big hurry to rename, right?",0,13.0,19.0
630441,0,"Incorporation sounds like a good plan to me. I guess we need physical signatures for that, not just people typing in a wiki page?",0,13.0,17.0
183391,0,I finished my expansion of the category you created. Any suggestions on how to improve the category?,1,17.0,21.0
417032,0,"I took a look and left comments on <url>.  I am curious, how did you choose to ask me to review your article?",0,17.0,13.0
341902,0,<url>. Do you think it has any chance?,0,13.0,9.0
144161,1,I though it's better like that. Can you revert it?,0,13.0,21.0
475927,0,And <url> targets <url>. Shouldn't it go to <url>?,-1,9.0,13.0
165742,1,Are you talking about that I noticed that <url> wasn't in <url> even though <person> was changed to use <person> on 6 October 2010? And then did some script-assisted editing to remove <url> from a bunch of pages that had both the category and <person>?,0,13.0,21.0
93204,0,"On reflection it's up for GA peer review, preparatory to trying for FAC. Would you care to <url>?",1,17.0,21.0
625221,0,I don't have the delete privilege assigned to my account. What are you talking about?,-1,9.0,5.0
35682,0,"Hi, you have tagged the article <url> orphan. Can you please check it ?",1,17.0,21.0
86248,0,"Thanks for readjusting the <url> remarks on stationsby - I must confess I'm not that much into Danish history, so my edit contained some guesswork... thanks for correcting me. Do I understand correctly that a Stationsby would not be the station that originaly is intended for a town further away, around which then a new town grows up?",1,21.0,17.0
204771,1,"So these are facts, and they are true. Is there some sort of guideline for using direct personal evidence?",0,13.0,22.0
439750,0,Thanks for protecting this. Perhaps no longer needed?,1,17.0,19.0
4747,0,Why did you remove my comment from your page? What was the reason for that?,-1,9.0,5.0
341474,0,"Got that ''Spin'' article in the post today; should prove helpful. Also, I've added a Musical style section to the <url> article; any particular thoughts on what song would best exemplify the Dinosaur style?",0,17.0,13.0
130787,0,I found <url> whilst looking for something else. Any use to you?,1,17.0,21.0
629836,0,"You also did three reversions. Where are the administrators, meanwhile?",-1,13.0,14.0
493516,0,I suspect so - though with the size of things it may be best to assess each one individually. Using the formal name of the region was copied from the London category which had already been started - maybe we could add disambiguators on an individual case by case basis?,0,17.0,11.0
501016,0,"Hi, I just had a look at the <url> article and spotted that the link <url> goes to a dab page, are any of the options there the right one?",0,13.0,18.0
25149,0,"I really would rather use, in English, the one expression ""<url>"" instead of ""<url>,"" ""marz,"" ""<url>,"" ""khaet,"" ""<url>,"" ""eparchia,"" ""ostan,"" ""khoueng,"" ""faritany,"" ""aimag,"" ""tinh""u2014or ""<url>"" (aka ""<url>"").  <url> then why should ""<url>"" not be also?",-1,13.0,9.0
621990,0,"Thanks. Now, if I had to make an infobox on ""London"" (just ''London'', I know there are many terms: Greater London, City of London etc), would it be correct to include the area/population/density of the territories I mentioned + the city area, or would just the city area suffice?",1,17.0,21.0
